         gisjoin           tract_id City State stateabbr statedesc countyname placename                  placefips place_tractid           access2015
nbr.val       NA  1.58820000000e+04   NA    NA        NA        NA         NA        NA         15058.000000000000            NA  15058.0000000000000
nbr.null      NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA             0.000000000000            NA      0.0000000000000
nbr.na        NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA           824.000000000000            NA    824.0000000000000
min           NA 5.30132487394e-315   NA    NA        NA        NA         NA        NA         15003.000000000000            NA      2.9000000953674
max           NA 2.72127342952e-313   NA    NA        NA        NA         NA        NA       5553000.000000000000            NA     64.0999984741211
range         NA 2.66826018078e-313   NA    NA        NA        NA         NA        NA       5537997.000000000000            NA     61.1999983787537
sum           NA 2.18031061219e-309   NA    NA        NA        NA         NA        NA   42233039762.000000000000            NA 275899.0999567509280
median        NA 1.58115846524e-313   NA    NA        NA        NA         NA        NA       3260600.000000000000            NA     16.0000000000000
mean          NA 1.37281867029e-313   NA    NA        NA        NA         NA        NA       2804691.178244122770            NA     18.3224266142085
SE.mean       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA         13228.471679999062            NA      0.0857641097672
CI.mean       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA         25929.412409634813            NA      0.1681080797459
var           NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA 2635036507681.393554687500            NA    110.7588558486982
std.dev       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA       1623279.553152011242            NA     10.5242033355831
coef.var      NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA             0.578773009215            NA      0.5743891656481
                arthritis2015            binge2015          bphigh2015             bpmed2015          cancer2015          casthma2015             chd2015
range        75.9000000000000      41.2999985218048     51.0999984741211     67.000001907349     47.2000007629394      45.3999996185303      45.4999980926514
sum      146446.0000000000000 1271759.7000122070312 329661.6001243591309 624671.799942016369 475771.9001312255277 1078785.4000110623892 1102273.1000604627188
median        7.4000000000000      82.2000007629395     20.5000000000000     39.299999237060     30.9000015258789      69.7999992370605      71.5000000000000
mean          9.2214596058183      81.7011242459339     21.1783117129872     40.130528070282     30.5648143473741      69.5093685574138      71.0547992045680
SE.mean       0.0611186413854       0.0347363005407      0.0459408724472      0.108273341971      0.0507348536651       0.0666231451566       0.0588258640331
CI.mean       0.1197994669358       0.0680871926016      0.0900494578268      0.212228354017      0.0994462190659       0.1305891499969       0.1153055718737
var          59.3232900860414      18.7821002143977     32.8530355069891    182.482032707878     40.0672790093517      68.8877466631086      53.6824615978975
std.dev       7.7021613905476       4.3338320473223      5.7317567557416     13.508591070422      6.3298719583694       8.2998642557037       7.3268316206869
coef.var      0.8352431957396       0.0530449499603      0.2706427610198      0.336616329762      0.2070966925050       0.1194064113652       0.1031152251883
              m1hearing_2017R     m2hearing_2017R     m3hearing_2017R      f1hearing_2017R      f2hearing_2017R     f3hearing_2017R      m1_vision_2017R
nbr.val  15881.00000000000000 15881.0000000000000 15881.0000000000000 15881.00000000000000 15881.00000000000000 15881.0000000000000 15881.00000000000000
nbr.null 13919.00000000000000 12180.0000000000000  4724.0000000000000 14281.00000000000000 12740.00000000000000  6191.0000000000000 13104.00000000000000
nbr.na       1.00000000000000     1.0000000000000     1.0000000000000     1.00000000000000     1.00000000000000     1.0000000000000     1.00000000000000
min          0.00000000000000     0.0000000000000     0.0000000000000     0.00000000000000     0.00000000000000     0.0000000000000     0.00000000000000
max         14.30000000000000    55.7000000000000    50.6000000000000    14.40000000000000    19.50000000000000    28.1000000000000    18.20000000000000
range       14.30000000000000    55.7000000000000    50.6000000000000    14.40000000000000    19.50000000000000    28.1000000000000    18.20000000000000
sum       3689.30000000000018  7833.9000000000005 32714.0000000000036  2996.10000000000036  5924.00000000000000 23783.6000000000022  5399.60000000000036
median       0.00000000000000     0.0000000000000     1.3000000000000     0.00000000000000     0.00000000000000     0.8000000000000     0.00000000000000
mean         0.23230904854858     0.4932875763491     2.0599458472388     0.18865940431963     0.37302436874252     1.4976135004093     0.34000377809962
SE.mean      0.00647835417567     0.0107127811261     0.0207942599532     0.00587186827223     0.00833417307375     0.0166293988224     0.00817884589909
CI.mean      0.01269830872013     0.0209982656553     0.0407591072257     0.01150952758414     0.01633592417885     0.0325955071846     0.01603146530504
var          0.66651084554091     1.8225619934281     6.8669642036164     0.54755841049861     1.10306949871343     4.3916825914147     1.06233599494794
std.dev      0.81640115478906     1.3500229603337     2.6204893061443     0.73997189845197     1.05027115485166     2.0956341740425     1.03069684919861
coef.var     3.51428908985583     2.7367868664470     1.2721156285039     3.92226351567562     2.81555641630641     1.3993157603546     3.03142763577360
             m2_vision_2017R     m3_vision_2017R      f1_vision_2017R     f2_vision_2017R     f3_vision_2017R        m1_cog_2017R        m2_cog_2017R
nbr.val  15881.0000000000000 15881.0000000000000 15881.00000000000000 15881.0000000000000 15881.0000000000000 15881.0000000000000 15881.0000000000000
nbr.null 11263.0000000000000  5075.0000000000000 13126.00000000000000 10767.0000000000000  4575.0000000000000  6554.0000000000000  5037.0000000000000
nbr.na       1.0000000000000     1.0000000000000     1.00000000000000     1.0000000000000     1.0000000000000     1.0000000000000     1.0000000000000
min          0.0000000000000     0.0000000000000     0.00000000000000     0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000
max         20.4000000000000    28.8000000000000    19.20000000000000    22.1000000000000    41.6000000000000    36.5000000000000    51.3000000000000
range       20.4000000000000    28.8000000000000    19.20000000000000    22.1000000000000    41.6000000000000    36.5000000000000    51.3000000000000
sum       9676.8000000000011 31322.5000000000000  5432.40000000000055 10589.7000000000007 34855.7000000000044 28255.2000000000007 33348.9000000000015
median       0.0000000000000     1.2000000000000     0.00000000000000     0.0000000000000     1.3000000000000     0.9000000000000     1.2000000000000
mean         0.6093319060513     1.9723254203136     0.34206913922297     0.6668156917071     2.1948051130281     1.7791826711164     2.0999244380077
SE.mean      0.0110780537420     0.0203701415214     0.00840369477453     0.0114632518290     0.0224386515275     0.0208045686074     0.0224263044118
CI.mean      0.0217142413982     0.0399277870116     0.01647219459496     0.0224692733238     0.0439823011576     0.0407793133567     0.0439580994108
var          1.9489683256627     6.5897044724325     1.12154934559730     2.0868609489628     7.9959736411728     6.8737744200926     7.9871763167082
std.dev      1.3960545568360     2.5670419693555     1.05903226844006     1.4445971580212     2.8277152687590     2.6217884010905     2.8261592872144
coef.var     2.2911233483293     1.3015306414026     3.09595969646871     2.1664114626981     1.2883673598052     1.4735914662688     1.3458385625988
                m3_cog_2017R        f1_cog_2017R        f2_cog_2017R        f3_cog_2017R         m1_amb_2017R        m2_amb_2017R        m3_amb_2017R
nbr.val  15881.0000000000000 15881.0000000000000 15881.0000000000000 15881.0000000000000 15881.00000000000000 15881.0000000000000 15881.0000000000000
nbr.null  2245.0000000000000  9700.0000000000000  6342.0000000000000  2199.0000000000000 13777.00000000000000 10658.0000000000000  1563.0000000000000
nbr.na       1.0000000000000     1.0000000000000     1.0000000000000     1.0000000000000     1.00000000000000     1.0000000000000     1.0000000000000
min          0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000     0.00000000000000     0.0000000000000     0.0000000000000
max         60.8000000000000    28.2000000000000    34.8000000000000    44.8000000000000    17.10000000000000    23.9000000000000    62.4000000000000
range       60.8000000000000    28.2000000000000    34.8000000000000    44.8000000000000    17.10000000000000    23.9000000000000    62.4000000000000
sum      58429.3000000000029 14324.3000000000011 25528.3000000000029 61394.0000000000000  3909.00000000000000 11396.7000000000007 78616.0000000000000
median       2.6000000000000     0.0000000000000     0.8000000000000     2.8000000000000     0.00000000000000     0.0000000000000     3.8000000000000
mean         3.6791952647818     0.9019772054657     1.6074743404068     3.8658774636358     0.24614318997544     0.7176311315408     4.9503179900510
SE.mean      0.0311883956410     0.0139375954373     0.0187036387561     0.0320849811580     0.00672807811745     0.0121515311260     0.0374913483722
CI.mean      0.0611327916931     0.0273192673447     0.0366612526383     0.0628902009641     0.01318779596049     0.0238183787851     0.0734872936945
var         15.4477031558869     3.0849885337373     5.5555883372666    16.3486321786867     0.71888578528879     2.3449838339527    22.3223527011430
std.dev      3.9303566194287     1.7564135429156     2.3570295579960     4.0433441825655     0.84787132590316     1.5313340047007     4.7246537122992
coef.var     1.0682652962323     1.9472926059244     1.4662937371675     1.0459059348360     3.44462638185422     2.1338734307871     0.9544141854715
                 f1_amb_2017R        f2_amb_2017R        f3_amb_2017R          m1_sc_2017R          m2_sc_2017R         m3_sc_2017R          f1_sc_2017R
nbr.val  15881.00000000000000 15881.0000000000000  15881.000000000000 15881.00000000000000 15881.00000000000000 15881.0000000000000 15881.00000000000000
nbr.null 14067.00000000000000 10511.0000000000000   1082.000000000000 12234.00000000000000 11844.00000000000000  5384.0000000000000 13573.00000000000000
nbr.na       1.00000000000000     1.0000000000000      1.000000000000     1.00000000000000     1.00000000000000     1.0000000000000     1.00000000000000
min          0.00000000000000     0.0000000000000      0.000000000000     0.00000000000000     0.00000000000000     0.0000000000000     0.00000000000000
max         10.70000000000000    32.4000000000000     72.200000000000    17.20000000000000    20.70000000000000    30.0000000000000    11.90000000000000
range       10.70000000000000    32.4000000000000     72.200000000000    17.20000000000000    20.70000000000000    30.0000000000000    11.90000000000000
sum       3349.10000000000036 11602.2000000000007 104189.100000000006  6624.60000000000036  7560.10000000000036 28355.7000000000007  3945.90000000000009
median       0.00000000000000     0.0000000000000      5.000000000000     0.00000000000000     0.00000000000000     1.0000000000000     0.00000000000000
mean         0.21088722372647     0.7305711227253      6.560613311504     0.41713997859077     0.47604684843524     1.7855109879730     0.24846672123922
SE.mean      0.00604355806166     0.0119280639681      0.047608486433     0.00836138409901     0.00972859454636     0.0190718591444     0.00634325941444
CI.mean      0.01184605903815     0.0233803578183      0.093318031406     0.01638926087363     0.01906914836897     0.0373830063493     0.01243350767066
var          0.58004707802378     2.2595281939494     35.995366097377     1.11028428827630     1.50306600888821     5.7764884180310     0.63900284412230
std.dev      0.76160821819606     1.5031727092884      5.999613829021     1.05370028389305     1.22599592531468     2.4034326323055     0.79937653463327
coef.var     3.61144788545332     2.0575309679379      0.914489780780     2.52601126234121     2.57536822130957     1.3460755203943     3.21723782825491
                  f2_sc_2017R         f3_sc_2017R        m2_ild_2017R        m3_ild_2017R        f2_ild_2017R        f3_ild_2017R           cog_2017R
nbr.val  15881.00000000000000 15881.0000000000000 15881.0000000000000 15881.0000000000000 15881.0000000000000 15881.0000000000000  15881.000000000000
nbr.null 12535.00000000000000  4663.0000000000000  7759.0000000000000  2898.0000000000000  8699.0000000000000  2185.0000000000000    190.000000000000
nbr.na       1.00000000000000     1.0000000000000     1.0000000000000     1.0000000000000     1.0000000000000     1.0000000000000      1.000000000000
min          0.00000000000000     0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000      0.000000000000
max         14.80000000000000    34.0000000000000    33.9000000000000    43.7000000000000    32.5000000000000    47.3000000000000    142.100000000000
range       14.80000000000000    34.0000000000000    33.9000000000000    43.7000000000000    32.5000000000000    47.3000000000000    142.100000000000
sum       6027.30000000000018 34167.8000000000029 19219.0000000000000 48990.3000000000029 15624.2000000000007 62912.0000000000000 221280.000000000000
median       0.00000000000000     1.3000000000000     0.2000000000000     2.1000000000000     0.0000000000000     2.8000000000000     11.200000000000
mean         0.37952899691455     2.1514892009319     1.2101882752975     3.0848372268749     0.9838297336440     3.9614633839179     13.933631383414
SE.mean      0.00826709153763     0.0216466177046     0.0159441136514     0.0268771170778     0.0139252183529     0.0324519819753      0.088583107481
CI.mean      0.01620443676215     0.0424298250614     0.0312522705496     0.0526821968830     0.0272950068559     0.0636095641775      0.173632934489
var          1.08538380836882     7.4414563778588     4.0371846056081    11.4721076073194     3.0795118057682    16.7247755409923    124.617681831116
std.dev      1.04181755042273     2.7279032933480     2.0092746466345     3.3870499859493     1.7548537847263     4.0895935667242     11.163229005584
coef.var     2.74502754438362     1.2679140068035     1.6602992176077     1.0979671654769     1.7836966344029     1.0323441542654      0.801171546627
                    amb_2017R           sc_2017R            ild_2017R           binge2018RR     cholscreen2018RR         dental2018RR        checkup2018RR
nbr.val   15881.0000000000000 15881.000000000000  15881.0000000000000   15882.0000000000000  15882.0000000000000  15882.0000000000000  15882.0000000000000
nbr.null    280.0000000000000  1302.000000000000    504.0000000000000       0.0000000000000      0.0000000000000      0.0000000000000      0.0000000000000
nbr.na        1.0000000000000     1.000000000000      1.0000000000000       0.0000000000000      0.0000000000000      0.0000000000000      0.0000000000000
min           0.0000000000000     0.000000000000      0.0000000000000      56.4000015258789      3.0000000000000     12.0000000000000      7.5999984741211
max         111.8000000000000    60.100000000000     91.1000000000000      94.9000000953674     46.0000000000000     79.7000007629395     42.7999992370605
range       111.8000000000000    60.100000000000     91.1000000000000      38.4999985694885     43.0000000000000     67.7000007629395     35.2000007629394
sum      213062.1000000000058 86681.400000000009 146745.5000000000000 1304026.6999421119690 251584.7997169494629 627254.1999530789908 395226.7002792358398
median       10.9000000000000     4.100000000000      7.3000000000000      82.7000007629395     15.3000030517578     38.7000007629394     25.1999969482422
mean         13.4161639695233     5.458182734085      9.2403186197343      82.1072094158237     15.8408764460993     39.4946606191335     24.8851970960355
SE.mean       0.0843435853725     0.041461132257      0.0617425234899       0.0327009758601      0.0354496921613      0.0989295984226      0.0447397483936
CI.mean       0.1653229904665     0.081268520215      0.1210223465984       0.0640976201158      0.0694854156983      0.1939132289212      0.0876949791616
var         112.9748992889813    27.299843775422     60.5405827448227      16.9834774042270     19.9586024697283    155.4381733826301     31.7901272610310
std.dev      10.6289651090302     5.224925241132      7.7807829133592       4.1211014794866      4.4675051728821     12.4674846453737      5.6382734290766
coef.var      0.7922506860512     0.957264623719      0.8420470368567       0.0501917128692      0.2820238632681      0.3156751938092      0.2265713792548
                   corem2018RR           corew2018RR      m1hearing_2018R    m32hearing_2018R     m3hearing_2018R      f1hearing_2018R      f2hearing_2018R
nbr.val    15848.0000000000000   15838.0000000000000 15881.00000000000000 15881.0000000000000 15881.0000000000000 15881.00000000000000 15881.00000000000000
nbr.null       0.0000000000000       0.0000000000000 13973.00000000000000 12199.0000000000000  4896.0000000000000 14328.00000000000000 12813.00000000000000
nbr.na        34.0000000000000      44.0000000000000     1.00000000000000     1.0000000000000     1.0000000000000     1.00000000000000     1.00000000000000
min           47.7000007629394      44.9000015258789     0.00000000000000     0.0000000000000     0.0000000000000     0.00000000000000     0.00000000000000
max           90.1999998092651      92.5999999046326    15.70000000000000    21.4000000000000    43.6000000000000    15.50000000000000    17.90000000000000
range         42.4999990463257      47.6999983787537    15.70000000000000    21.4000000000000    43.6000000000000    15.50000000000000    17.90000000000000
sum      1134528.6999063489493 1171744.1001081464346  3649.90000000000009  7836.2000000000007 32095.1000000000022  2953.40000000000009  5987.00000000000000
median        72.2999992370605      74.6000003814697     0.00000000000000     0.0000000000000     1.2000000000000     0.00000000000000     0.00000000000000
mean          71.5881309885379      73.9830849923063     0.22982809646748     0.4934324035010     2.0209747497009     0.18597065675965     0.37699137333921
SE.mean        0.0633014504461       0.0558439958348     0.00646320840651     0.0104945504376     0.0206358155931     0.00605797754216     0.00858601328429
CI.mean        0.1240780398837       0.1094605862554     0.01266862129529     0.0205705087623     0.0404485383150     0.01187432285484     0.01682955954593
var           63.5041028658102      49.3916245297137     0.66339801200903     1.7490632871338     6.7627155737327     0.58281827848401     1.17074135061827
std.dev        7.9689461577934       7.0279175101671     0.81449248738649     1.3225215639580     2.6005221732823     0.76342535881644     1.08200801781607
coef.var       0.1113165834581       0.0949935719888     3.54392043403513     2.6802487120309     1.2867662862523     4.10508502856500     2.87011346766946
             f3hearing_2018R     m1_vision_2018R     m2_vision_2018R     m3_vision_2018R     f1_vision_2018R     f2_vision_2018R     f3_vision_2018R
nbr.val  15881.0000000000000 15881.0000000000000 15881.0000000000000 15881.0000000000000 15881.0000000000000 15881.0000000000000 15881.0000000000000
nbr.null  6389.0000000000000 13197.0000000000000 11251.0000000000000  5243.0000000000000 13191.0000000000000 10765.0000000000000  4753.0000000000000
nbr.na       1.0000000000000     1.0000000000000     1.0000000000000     1.0000000000000     1.0000000000000     1.0000000000000     1.0000000000000
min          0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000
max         25.8000000000000    24.4000000000000    20.2000000000000    29.1000000000000    15.8000000000000    23.1000000000000    49.0000000000000
range       25.8000000000000    24.4000000000000    20.2000000000000    29.1000000000000    15.8000000000000    23.1000000000000    49.0000000000000
sum      23494.5000000000000  5405.5000000000000  9841.8000000000011 31046.5000000000000  5514.8000000000002 10780.7000000000007 34974.4000000000015
median       0.8000000000000     0.0000000000000     0.0000000000000     1.1000000000000     0.0000000000000     0.0000000000000     1.3000000000000
mean         1.4794093570934     0.3403752912285     0.6197216799950     1.9549461620805     0.3472577293621     0.6788426421510     2.2022794534349
SE.mean      0.0165951637450     0.0084123788243     0.0113355518122     0.0204791697532     0.0085907665845     0.0118424454507     0.0229177167111
CI.mean      0.0325284025512     0.0164892163171     0.0222189668119     0.0401414947079     0.0168388765533     0.0232125358165     0.0449213232353
var          4.3736188198847     1.1238684737572     2.0406248847497     6.6604341296580     1.1720379769593     2.2272072498591     8.3410464410444
std.dev      2.0913198750752     1.0601266310008     1.4285044223767     2.5807816896549     1.0826070279466     1.4923830774500     2.8880869864054
coef.var     1.4136181206695     3.1145816348024     2.3050741461688     1.3201292903680     3.1175894340356     2.1984227047393     1.3114080421996
                m1_cog_2018R        m2_cog_2018R        m3_cog_2018R        f1_cog_2018R        f2_cog_2018R        f3_cog_2018R         m1_amb_2018R
nbr.val  15881.0000000000000 15881.0000000000000 15881.0000000000000 15881.0000000000000 15881.0000000000000 15881.0000000000000 15881.00000000000000
nbr.null  6606.0000000000000  5038.0000000000000  2325.0000000000000  9866.0000000000000  6227.0000000000000  2301.0000000000000 13843.00000000000000
nbr.na       1.0000000000000     1.0000000000000     1.0000000000000     1.0000000000000     1.0000000000000     1.0000000000000     1.00000000000000
min          0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000     0.00000000000000
max         37.4000000000000    46.4000000000000    91.3000000000000    22.7000000000000    42.3000000000000    47.3000000000000    18.50000000000000
range       37.4000000000000    46.4000000000000    91.3000000000000    22.7000000000000    42.3000000000000    47.3000000000000    18.50000000000000
sum      28442.5000000000000 33701.3000000000029 57903.0000000000000 14489.7000000000007 26149.8000000000029 61085.8000000000029  3938.20000000000027
median       0.9000000000000     1.2000000000000     2.5000000000000     0.0000000000000     0.8000000000000     2.7000000000000     0.00000000000000
mean         1.7909766387507     2.1221144764184     3.6460550343177     0.9123921667401     1.6466091555947     3.8464706252755     0.24798186512184
SE.mean      0.0208856405176     0.0228373435785     0.0314049124262     0.0143843183256     0.0192359588139     0.0326586891339     0.00695371802532
CI.mean      0.0409382234930     0.0447637827824     0.0615571891413     0.0281948948567     0.0377046603077     0.0640147336455     0.01363007576367
var          6.9274506896935     8.2826444203956    15.6629304375252     3.2859156940545     5.8763211525837    16.9385154079689     0.76791296088017
std.dev      2.6320050702256     2.8779583771131     3.9576420299877     1.8127094897017     2.4241124463572     4.1156427697225     0.87630643092481
coef.var     1.4695920724357     1.3561748949427     1.0854586649782     1.9867657305501     1.4721844817397     1.0699789939063     3.53375207696838
                m2_amb_2018R        m3_amb_2018R         f1_amb_2018R        f2_amb_2018R         f3_amb_2018R          m1_sc_2018R          m2_sc_2018R
nbr.val  15881.0000000000000 15881.0000000000000 15881.00000000000000 15881.0000000000000  15881.0000000000000 15881.00000000000000 15881.00000000000000
nbr.null 10860.0000000000000  1660.0000000000000 14171.00000000000000 10642.0000000000000   1149.0000000000000 12257.00000000000000 11947.00000000000000
nbr.na       1.0000000000000     1.0000000000000     1.00000000000000     1.0000000000000      1.0000000000000     1.00000000000000     1.00000000000000
min          0.0000000000000     0.0000000000000     0.00000000000000     0.0000000000000      0.0000000000000     0.00000000000000     0.00000000000000
max         25.1000000000000    94.4000000000000    13.70000000000000    29.1000000000000     63.3000000000000    16.30000000000000    25.10000000000000
range       25.1000000000000    94.4000000000000    13.70000000000000    29.1000000000000     63.3000000000000    16.30000000000000    25.10000000000000
sum      11256.9000000000015 77104.7000000000116  3277.80000000000018 11370.3000000000011 102627.8000000000029  6868.00000000000000  7535.20000000000073
median       0.0000000000000     3.6000000000000     0.00000000000000     0.0000000000000      4.9000000000000     0.00000000000000     0.00000000000000
mean         0.7088281594358     4.8551539575593     0.20639758201625     0.7159687677098      6.4623008626661     0.43246646936591     0.47447893709464
SE.mean      0.0125959260501     0.0374567716955     0.00619625606158     0.0119240579325      0.0479683564779     0.00873185018992     0.00985703730623
CI.mean      0.0246894432232     0.0734195194877     0.01214536443135     0.0233725055341      0.0940234174972     0.01711541641640     0.01932091074157
var          2.5196374239324    22.2811977738397     0.60972858977753     2.2580107254728     36.5415969475112     1.21085014410547     1.54301677035293
std.dev      1.5873365818038     4.7202963650432     0.78085119566889     1.5026678693154      6.0449645943968     1.10038636128656     1.24218226132598
coef.var     2.2393813799204     0.9722238277725     3.78323809824198     2.0987896917933      0.9354198640487     2.54444318631215     2.61799242118562
                 m3_sc_2018R          f1_sc_2018R          f2_sc_2018R         f3_sc_2018R        m2_ild_2018R        m3_ild_2018R        f2_ild_2018R
nbr.val  15881.0000000000000 15881.00000000000000 15881.00000000000000 15881.0000000000000 15881.0000000000000 15881.0000000000000 15881.0000000000000
nbr.null  5577.0000000000000 13655.00000000000000 12605.00000000000000  4847.0000000000000  7735.0000000000000  3011.0000000000000  8541.0000000000000
nbr.na       1.0000000000000     1.00000000000000     1.00000000000000     1.0000000000000     1.0000000000000     1.0000000000000     1.0000000000000
min          0.0000000000000     0.00000000000000     0.00000000000000     0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000
max         30.4000000000000    12.00000000000000    29.10000000000000    36.1000000000000    32.3000000000000    50.6000000000000    30.7000000000000
range       30.4000000000000    12.00000000000000    29.10000000000000    36.1000000000000    32.3000000000000    50.6000000000000    30.7000000000000
sum      28181.1000000000022  3964.00000000000000  6057.40000000000055 34055.5999999999985 19661.6000000000022 48756.8000000000029 16218.1000000000004
median       1.0000000000000     0.00000000000000     0.00000000000000     1.2000000000000     0.2000000000000     2.1000000000000     0.0000000000000
mean         1.7745167180908     0.24960644795668     0.38142434355519     2.1444241546502     1.2380580567974     3.0701341225364     1.0212266230086
SE.mean      0.0193743952334     0.00655320367701     0.00847790869189     0.0221792433390     0.0165411578089     0.0272382020582     0.0141396790176
CI.mean      0.0379760113864     0.01284502222942     0.01661766228759     0.0434738316956     0.0324225447931     0.0533899643855     0.0277153740750
var          5.9612063549000     0.68200126198361     1.14144585524866     7.8121630200815     4.3451988482665    11.7824259832695     3.1750966313214
std.dev      2.4415581817561     0.82583367694931     1.06838469440959     2.7950246904243     2.0845140556654     3.4325538573006     1.7818800833169
coef.var     1.3759003546515     3.30854304329766     2.80103960972012     1.3033917214387     1.6836965312091     1.1180468736216     1.7448429596041
                f3_ild_2018R            cog_2018R            amb_2018R            sc_2018R           ild_2018R           binge2019RR     cholscreen2019RR
nbr.val  15881.0000000000000  15881.0000000000000  15881.0000000000000 15881.0000000000000  15881.000000000000   15726.0000000000000  15726.0000000000000
nbr.null  2275.0000000000000    195.0000000000000    313.0000000000000  1434.0000000000000    494.000000000000       0.0000000000000      0.0000000000000
nbr.na       1.0000000000000      1.0000000000000      1.0000000000000     1.0000000000000      1.000000000000     156.0000000000000    156.0000000000000
min          0.0000000000000      0.0000000000000      0.0000000000000     0.0000000000000      0.000000000000      57.7999992370605      2.6999969482422
max         50.2000000000000    161.3000000000000    131.8000000000000    60.8000000000000     86.100000000000      95.0000000000000     49.9000015258789
range       50.2000000000000    161.3000000000000    131.8000000000000    60.8000000000000     86.100000000000      37.2000007629395     47.2000045776367
sum      62494.3000000000029 221772.1000000000058 209575.7000000000116 86661.3000000000029 147130.800000000017 1288106.6999516487122 239635.1001777648926
median       2.8000000000000     11.2000000000000     10.7000000000000     4.0000000000000      7.300000000000      82.4499998092652     14.6999969482422
mean         3.9351615137586     13.9646180970972     13.1966311945092     5.4569170707134      9.264580316101      81.9093666508743     15.2381470289816
SE.mean      0.0327512935947      0.0901672956945      0.0849277240273     0.0426978374874      0.062676382985       0.0317561417546      0.0376086128918
CI.mean      0.0641962488884      0.1767381230078      0.1664679684612     0.0836926026882      0.122852817093       0.0622456852163      0.0737172008357
var         17.0347106933701    129.1147726013072    114.5451794564803    28.9527356838654     62.385792596210      15.8589246304465     22.2429764911267
std.dev      4.1273127690266     11.3628681503090     10.7025781686695     5.3807746360413      7.898467737239       3.9823265348847      4.7162460168154
coef.var     1.0488293185924      0.8136898604245      0.8110083559145     0.9860466205212      0.852544580299       0.0486186952447      0.3095025929232
                 dental2019RR        checkup2019RR           corem2019RR           corew2019RR      m1hearing_2019R     m2hearing_2019R     m3hearing_2019R
nbr.val   15882.0000000000000  15726.0000000000000   15848.0000000000000   15838.0000000000000 15881.00000000000000 15881.0000000000000 15881.0000000000000
nbr.null      0.0000000000000      0.0000000000000       0.0000000000000       0.0000000000000 14087.00000000000000 12271.0000000000000  5189.0000000000000
nbr.na        0.0000000000000    156.0000000000000      34.0000000000000      44.0000000000000     1.00000000000000     1.0000000000000     1.0000000000000
min          12.0000000000000      7.0000000000000      47.7000007629394      44.9000015258789     0.00000000000000     0.0000000000000     0.0000000000000
max          79.7000007629395     44.5000000000000      90.1999998092651      92.5999999046326    19.20000000000000    24.0000000000000    45.3000000000000
range        67.7000007629395     37.5000000000000      42.4999990463257      47.6999983787537    19.20000000000000    24.0000000000000    45.3000000000000
sum      627254.1999530789908 396551.5995292663574 1134528.6999063489493 1171744.1001081464346  3565.10000000000036  7905.7000000000007 31485.5000000000036
median       38.7000007629394     25.1999969482422      72.2999992370605      74.6000003814697     0.00000000000000     0.0000000000000     1.2000000000000
mean         39.4946606191335     25.2163041796558      71.5881309885379      73.9830849923063     0.22448838234368     0.4978087022228     1.9825892576034
SE.mean       0.0989295984226      0.0448431608757       0.0633014504461       0.0558439958348     0.00663751464833     0.0106537694405     0.0207986305286
CI.mean       0.1939132289212      0.0878977458139       0.1240780398837       0.1094605862554     0.01301028129266     0.0208825960607     0.0407676740491
var         155.4381733826301     31.6235561499661      63.5041028658102      49.3916245297137     0.69966287582535     1.8025380190704     6.8698511290760
std.dev      12.4674846453737      5.6234825642093       7.9689461577934       7.0279175101671     0.83645853204170     1.3425863171768     2.6210400853623
coef.var      0.3156751938092      0.2230097846276       0.1113165834581       0.0949935719888     3.72606601423640     2.6969924615258     1.3220287940683
              f1hearing_2019R      f2hearing_2019R     f3hearing_2019R      m1_vision_2019R     m2_vision_2019R     m3_vision_2019R      f1_vision_2019R
nbr.val  15881.00000000000000 15881.00000000000000 15881.0000000000000 15881.00000000000000 15881.0000000000000 15881.0000000000000 15881.00000000000000
nbr.null 14439.00000000000000 12943.00000000000000  6712.0000000000000 13351.00000000000000 11338.0000000000000  5496.0000000000000 13325.00000000000000
nbr.na       1.00000000000000     1.00000000000000     1.0000000000000     1.00000000000000     1.0000000000000     1.0000000000000     1.00000000000000
min          0.00000000000000     0.00000000000000     0.0000000000000     0.00000000000000     0.0000000000000     0.0000000000000     0.00000000000000
max         25.80000000000000    22.70000000000000    22.9000000000000    27.50000000000000    31.7000000000000    33.5000000000000    18.60000000000000
range       25.80000000000000    22.70000000000000    22.9000000000000    27.50000000000000    31.7000000000000    33.5000000000000    18.60000000000000
sum       2855.70000000000027  5879.90000000000055 23067.5000000000000  5442.70000000000073 10043.6000000000004 30584.2000000000007  5528.10000000000036
median       0.00000000000000     0.00000000000000     0.7000000000000     0.00000000000000     0.0000000000000     1.1000000000000     0.00000000000000
