         gisjoin           tract_id City State stateabbr statedesc countyname placename                  placefips place_tractid
nbr.val       NA  1.58820000000e+04   NA    NA        NA        NA         NA        NA         15058.000000000000            NA
nbr.null      NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA             0.000000000000            NA
nbr.na        NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA           824.000000000000            NA
min           NA 5.30132487394e-315   NA    NA        NA        NA         NA        NA         15003.000000000000            NA
max           NA 2.72127342952e-313   NA    NA        NA        NA         NA        NA       5553000.000000000000            NA
range         NA 2.66826018078e-313   NA    NA        NA        NA         NA        NA       5537997.000000000000            NA
sum           NA 2.18031061219e-309   NA    NA        NA        NA         NA        NA   42233039762.000000000000            NA
median        NA 1.58115846524e-313   NA    NA        NA        NA         NA        NA       3260600.000000000000            NA
mean          NA 1.37281867029e-313   NA    NA        NA        NA         NA        NA       2804691.178244122770            NA
SE.mean       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA         13228.471679999062            NA
CI.mean       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA         25929.412409634813            NA
var           NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA 2635036507681.393554687500            NA
std.dev       NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA       1623279.553152011242            NA
coef.var      NA  0.00000000000e+00   NA    NA        NA        NA         NA        NA             0.578773009215            NA
                   access2015        arthritis2015            binge2015          bphigh2015             bpmed2015          cancer2015
var        16329.204794657431   80320.361447261166  1203746.143824900733  1300552.596283837687   676882.605873105000
std.dev      127.785776965425     283.408471022412     1097.153655521824     1140.417728853703      822.728755953689
coef.var       0.940146719826       0.954357464755        0.534117793941        0.531801048156        0.529213568215
                femalehh_2017     livingalone_2017         families_2017         poverty_2017     yngmale1524_2017 btbga
nbr.val    15881.000000000000   15881.000000000000    15881.000000000000   15881.000000000000   15881.000000000000    NA
nbr.null     149.000000000000      64.000000000000       56.000000000000     631.000000000000      50.000000000000    NA
nbr.na         1.000000000000       1.000000000000        1.000000000000       1.000000000000       1.000000000000    NA
min            0.000000000000       0.000000000000        0.000000000000       0.000000000000       0.000000000000    NA
max         3392.000000000000    6165.000000000000    11910.000000000000    1107.000000000000    9457.000000000000    NA
range       3392.000000000000    6165.000000000000    11910.000000000000    1107.000000000000    9457.000000000000    NA
sum      3852227.000000000000 7926860.000000000000 14641538.000000000000 2158563.000000000000 4716063.000000000000    NA
median       203.000000000000     410.000000000000      839.000000000000      98.000000000000     237.000000000000    NA
mean         242.568289150557     499.141112020654      921.953151564763     135.921100686355     296.962596813803    NA
SE.mean        1.436479413451       3.027042029036        4.325617157066       1.014013168574       2.248919469183    NA
CI.mean        2.815662522840       5.933345592290        8.478700079691       1.987580782353       4.408137149039    NA
var        32770.016384786919  145517.340098738146   297148.815941106062   16329.204794657431   80320.361447261166    NA
std.dev      181.024905426814     381.467351288073      545.113580771114     127.785776965425     283.408471022412    NA
coef.var       0.746284298169       0.764247508573        0.591259523161       0.940146719826       0.954357464755    NA
                     male_2018           female_2018       households_2018        femalehh_2018     livingalone_2018
nbr.val     15881.000000000000    15881.000000000000    15881.000000000000   15881.000000000000   15881.000000000000
nbr.null        6.000000000000       18.000000000000       48.000000000000     155.000000000000      73.000000000000
nbr.na          1.000000000000        1.000000000000        1.000000000000       1.000000000000       1.000000000000
min             0.000000000000        0.000000000000        0.000000000000       0.000000000000       0.000000000000
max         28936.000000000000    31011.000000000000    16932.000000000000    2448.000000000000    6271.000000000000
range       28936.000000000000    31011.000000000000    16932.000000000000    2448.000000000000    6271.000000000000
sum      33001037.000000000000 34398790.000000000000 25189933.000000000000 3812229.000000000000 8133702.000000000000
median       1906.000000000000     1992.000000000000     1450.000000000000     200.000000000000     422.000000000000
mean         2078.020086896291     2166.034254769851     1586.167936527926     240.049682009949     512.165606699830
SE.mean         9.160227848753        9.482924927548        6.885779885722       1.435194630588       3.142314742254
CI.mean        17.955085198498       18.587608061328       13.496909307018       2.813144202754       6.159293180175
var       1332571.124722435838  1428112.664947443642   752981.172362297191   32711.423790988298  156811.248139444564
std.dev      1154.370445187521     1195.036679331410      867.744877462436     180.862997296264     395.994000130614
coef.var        0.555514574891        0.551716426783        0.547069990181       0.753439853708       0.773175697373
                 families_2018         poverty_2018     yngmale1524_2018             male_2019           female_2019
nbr.val     15881.000000000000   15881.000000000000   15881.000000000000    15881.000000000000    15881.000000000000
nbr.null       60.000000000000     827.000000000000      48.000000000000        6.000000000000       18.000000000000
nbr.na          1.000000000000       1.000000000000       1.000000000000        1.000000000000        1.000000000000
min             0.000000000000       0.000000000000       0.000000000000        0.000000000000        0.000000000000
max         15159.000000000000    1053.000000000000    9214.000000000000    28936.000000000000    31011.000000000000
range       15159.000000000000    1053.000000000000    9214.000000000000    28936.000000000000    31011.000000000000
sum      14838588.000000000000 1949613.000000000000 4622715.000000000000 33001037.000000000000 34398790.000000000000
median        846.000000000000      88.000000000000     227.000000000000     1906.000000000000     1992.000000000000
mean          934.361060386626     122.763868774007     291.084629431396     2078.020086896291     2166.034254769851
SE.mean         4.553558147585       0.941532747217       2.292414307286        9.160227848753        9.482924927548
CI.mean         8.925490265763       1.845510938438       4.493391963299       17.955085198498       18.587608061328
var        329290.816730462422   14078.251039540461   83457.249260582132  1332571.124722435838  1428112.664947443642
std.dev       573.838667859236     118.651805884025     288.889683548205     1154.370445187521     1195.036679331410
coef.var        0.614150880412       0.966504290464       0.992459423613        0.555514574891        0.551716426783
               households_2019        femalehh_2019     livingalone_2019         families_2019         poverty_2019     yngmale1524_2019
nbr.val     15881.000000000000   15881.000000000000   15881.000000000000    15881.000000000000   15881.000000000000   15881.000000000000
nbr.null       48.000000000000     155.000000000000      73.000000000000       60.000000000000     827.000000000000      48.000000000000
nbr.na          1.000000000000       1.000000000000       1.000000000000        1.000000000000       1.000000000000       1.000000000000
min             0.000000000000       0.000000000000       0.000000000000        0.000000000000       0.000000000000       0.000000000000
max         16932.000000000000    2448.000000000000    6271.000000000000    15159.000000000000    1053.000000000000    9214.000000000000
range       16932.000000000000    2448.000000000000    6271.000000000000    15159.000000000000    1053.000000000000    9214.000000000000
sum      25189933.000000000000 3812229.000000000000 8133702.000000000000 14838588.000000000000 1949613.000000000000 4622715.000000000000
median       1450.000000000000     200.000000000000     422.000000000000      846.000000000000      88.000000000000     227.000000000000
mean         1586.167936527926     240.049682009949     512.165606699830      934.361060386626     122.763868774007     291.084629431396
SE.mean         6.885779885722       1.435194630588       3.142314742254        4.553558147585       0.941532747217       2.292414307286
CI.mean        13.496909307018       2.813144202754       6.159293180175        8.925490265763       1.845510938438       4.493391963299
var        752981.172362297191   32711.423790988298  156811.248139444564   329290.816730462422   14078.251039540461   83457.249260582132
std.dev       867.744877462436     180.862997296264     395.994000130614      573.838667859236     118.651805884025     288.889683548205
coef.var        0.547069990181       0.753439853708       0.773175697373        0.614150880412       0.966504290464       0.992459423613
         NearestTraumaCenter miles_to_nearest_trauma        nonfatal2014        nonfatal2015        nonfatal2016        nonfatal2017
nbr.val                   NA     15881.0000000000000 15882.0000000000000 15882.0000000000000 15882.0000000000000 15882.0000000000000
nbr.null                  NA         0.0000000000000 12053.0000000000000 11513.0000000000000 11158.0000000000000 11090.0000000000000
nbr.na                    NA         1.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000
min                       NA         0.0151814268902     0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000
max                       NA       141.2509155273440    39.0000000000000    26.0000000000000    56.0000000000000    42.0000000000000
range                     NA       141.2357341004538    39.0000000000000    26.0000000000000    56.0000000000000    42.0000000000000
sum                       NA     75043.7426424948499  9300.0000000000000 10996.0000000000000 13306.0000000000000 13013.0000000000000
median                    NA         3.1808805465698     0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000
mean                      NA         4.7253789208800     0.5855685681904     0.6923561264324     0.8378038030475     0.8193552449314
SE.mean                   NA         0.0665092697814     0.0124128709803     0.0138701654330     0.0176997243751     0.0162072888079
CI.mean                   NA         0.1303657097982     0.0243306344143     0.0271870967605     0.0346934664582     0.0317681235435
var                       NA        70.2493329966872     2.4470884903866     3.0554028105125     4.9755168186292     4.1718235751973
std.dev                   NA         8.3814875169439     1.5643172601447     1.7479710553989     2.2305866534679     2.0425042411700
coef.var                  NA         1.7737175488528     2.6714501855503     2.5246704530598     2.6624212558528     2.4928189009653
                nonfatal2018        nonfatal2019        nonfatal2020        nonfatal2021           access2014        arthritis2014
nbr.val  15882.0000000000000 15882.0000000000000 15882.0000000000000 15882.0000000000000  15566.0000000000000  15566.0000000000000
nbr.null 11109.0000000000000 10828.0000000000000  9892.0000000000000 10237.0000000000000      0.0000000000000      0.0000000000000
nbr.na       0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000    316.0000000000000    316.0000000000000
min          0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000      2.9000000953674      2.0999999046326
max         45.0000000000000    29.0000000000000    58.0000000000000    43.0000000000000     70.8000030517578     56.5999984741211
range       45.0000000000000    29.0000000000000    58.0000000000000    43.0000000000000     67.9000029563904     54.4999985694885
sum      12728.0000000000000 13379.0000000000000 19340.0000000000000 17473.0000000000000 338077.6999363900395 349523.5000569821568
median       0.0000000000000     0.0000000000000     0.0000000000000     0.0000000000000     19.2999992370605     22.0000000000000
mean         0.8014104017126     0.8424002014860     1.2177307643874     1.1001763002141     21.7189836782982     22.4542914080035
SE.mean      0.0154919792370     0.0156724898256     0.0221114176675     0.0202976012972      0.0953423679854      0.0505310488081
CI.mean      0.0303660356873     0.0307198569060     0.0433408854811     0.0397855997562      0.1868821397520      0.0990467378220
var          3.8117025632518     3.9010470187217     7.7649447148636     6.5432667657175    141.4975415933869     39.7460203865792
std.dev      1.9523582056712     1.9751068372930     2.7865650386925     2.5579809940102     11.8952739183840      6.3044444946862
coef.var     2.4361528144619     2.3446181919342     2.2883260571104     2.3250646223814      0.5476901725503      0.2807679111370
                    binge2014           bphigh2014             bpmed2014          cancer2014          casthma2014             chd2014
nbr.val   15566.0000000000000  15566.0000000000000   15566.0000000000000 15566.0000000000000  15566.0000000000000 15566.0000000000000
nbr.null      0.0000000000000      0.0000000000000       0.0000000000000     0.0000000000000      0.0000000000000     0.0000000000000
nbr.na      316.0000000000000    316.0000000000000     316.0000000000000   316.0000000000000    316.0000000000000   316.0000000000000
min           2.4000000953674      5.3000001907349       9.3000001907349     0.6999999880791      5.5000000000000     0.5000000000000
max          44.4000015258789     72.5999984741211      93.6999969482422    20.5000000000000     21.3999996185303    31.7000007629395
range        42.0000014305115     67.2999982833862      84.3999967575073    19.8000000119209     15.8999996185303    31.2000007629395
sum      256923.8999447822862 485819.7999267580453 1131929.6997289657593 80785.6000155806541 154089.8001360893250 89876.9000203013420
median       15.8999996185303     29.8999996185303      73.6999969482422     5.0000000000000      9.5000000000000     5.5999999046326
mean         16.5054541914931     31.2103173536399      72.7180842688530     5.1898753703958      9.8991263096550     5.7739239380895
SE.mean       0.0328732770679      0.0660883822804       0.0621110683523     0.0130151093274      0.0170369488393     0.0162856947786
CI.mean       0.0644354497262      0.1295409224071       0.1217449241217     0.0255111293291      0.0333944029418     0.0319218575317
var          16.8214344050807     67.9872177248366      60.0502783815651     2.6367725401568      4.5181502024664     4.1284745179136
std.dev       4.1013942025951      8.2454361755359       7.7492114683731     1.6238141950842      2.1255940822430     2.0318647882951
coef.var      0.2484872064114      0.2641894371694       0.1065651212664     0.3128811540151      0.2147254228052     0.3519036291579
                   checkup2014        cholscreen2014            colon2014             copd2014           corem2014            corew2014
nbr.val    15566.0000000000000   15566.0000000000000  15561.0000000000000  15566.0000000000000  15520.000000000000  15513.0000000000000
nbr.null       0.0000000000000       0.0000000000000      0.0000000000000      0.0000000000000      0.000000000000      0.0000000000000
nbr.na       316.0000000000000     316.0000000000000    321.0000000000000    316.0000000000000    362.000000000000    369.0000000000000
min           45.9000015258789      24.8999996185303     23.3999996185303      1.2999999523163     13.100000381470      9.6000003814697
max           91.0000000000000      94.1999969482422     81.5000000000000     24.6000003814697     50.700000762940     53.7999992370606
range         45.0999984741211      69.2999973297119     58.1000003814697     23.3000004291534     37.600000381470     44.1999988555909
sum      1068057.3999404907227 1120219.9997596740723 910043.1001052858774 100054.7000434398651 451052.499993324513 431905.4998083116370
median        68.5999984741211      72.6999969482422     59.5000000000000      6.0000000000000     28.799999237061     27.3999996185303
mean          68.6147629410568      71.9658229320104     58.4823019153837      6.4277720701169     29.062661082044     27.8415200031143
SE.mean        0.0522326260759       0.0588583829331      0.0780146341483      0.0208042393353      0.052879558644      0.0598669321272
CI.mean        0.1023820273420       0.1153692820653      0.1529177681864      0.0407787308522      0.103650114375      0.1173461870678
var           42.4678963321772      53.9254376532208     94.7086519615639      6.7372196826473     43.397764651412     55.5993608603402
std.dev        6.5167397011218       7.3433941507467      9.7318370291309      2.5956154728016      6.587697978157      7.4564978951476
coef.var       0.0949757664647       0.1020400219377      0.1664065317267      0.4038126188184      0.226672222463      0.2678193537678
                 csmoking2014         dental_2014         diabetes2014         highchol2014           kidney2014             lpa2014
nbr.val   15566.0000000000000  15566.000000000000  15566.0000000000000  15566.0000000000000 15566.00000000000000  15566.000000000000
nbr.null      0.0000000000000      0.000000000000      0.0000000000000      0.0000000000000     0.00000000000000      0.000000000000
nbr.na      316.0000000000000    316.000000000000    316.0000000000000    316.0000000000000   316.00000000000000    316.000000000000
min           4.3000001907349     20.100000381470      1.0000000000000      8.8000001907349     0.50000000000000      7.900000095367
max          48.7000007629395     86.599998474121     37.0000000000000     57.2000007629395     7.80000019073486     61.299999237061
range        44.4000005722046     66.499998092651     36.0000000000000     48.4000005722046     7.30000019073486     53.399999141693
sum      303526.4000563622103 908303.600093841786 174808.5000441074371 562501.2999238970224 43475.09994143247604 408977.299962997611
median       18.7000007629395     59.099998474121     10.3999996185303     36.5999984741211     2.70000004768372     25.700000762939
mean         19.4993190322730     58.351766676978     11.2301490456191     36.1365347503467     2.79295258521344     26.273756903700
SE.mean       0.0525342978542      0.109667773985      0.0361073781804      0.0377515680673     0.00695394687225      0.072702288828
CI.mean       0.1029733391441      0.214961603087      0.0707746643782      0.0739974679514     0.01363054535635      0.142504949144
var          42.9598632527944    187.212603451821     20.2940597875798     22.1843657577322     0.75273093197036     82.276004517696
std.dev       6.5543774115315     13.682565675041      4.5048928719316      4.7100282119890     0.86760067540912      9.070612135777
coef.var      0.3361336568053      0.234484171675      0.4011427500768      0.1303397861618     0.31063924250000      0.345234682997
                    mhlth2014          obesity2014            phlth2014            sleep2014          stroke2014    f_m_sexratio_2014
nbr.val   15566.0000000000000  15566.0000000000000  15566.0000000000000  15566.0000000000000 15566.0000000000000 15878.00000000000000
nbr.null      0.0000000000000      0.0000000000000      0.0000000000000      0.0000000000000     0.0000000000000     6.00000000000000
nbr.na      316.0000000000000    316.0000000000000    316.0000000000000    316.0000000000000   316.0000000000000     4.00000000000000
min           4.9000000953674     10.3000001907349      3.5000000000000     20.0000000000000     0.3000000119209     0.00000000000000
max          30.2999992370606     58.5000000000000     37.0999984741211     59.7999992370606    18.7999992370605     8.75000000000000
range        25.3999991416932     48.1999998092651     33.5999984741211     39.7999992370606    18.4999992251396     8.75000000000000
sum      201793.3001093864441 471008.5998668672983 206546.7000603675842 593203.6000843050424 50061.5999603569508 16896.88184746308252
median       12.5000000000000     29.2000007629395     12.6000003814697     37.5000000000000     2.9000000953674     1.05082643032074
mean         12.9637222221114     30.2588076491627     13.2690928986488     38.1089297240335     3.2160863394807     1.06416940719631
SE.mean       0.0306266731742      0.0682129654223      0.0383214328835      0.0533402534937     0.0121714986495     0.00164739319062
CI.mean       0.0600318445747      0.1337053526811      0.0751144693272      0.1045531060162     0.0238575541984     0.00322907748665
var          14.6008007459081     72.4287326723575     22.8591725091619     44.2881130174145     2.3060309753589     0.04309137286421
std.dev       3.8210994158629      8.5105071924273      4.7811266987146      6.6549314810458     1.5185621407631     0.20758461615497
coef.var      0.2947532622494      0.2812571893481      0.3603205385050      0.1746291887292     0.4721770439186     0.19506726537260
            f_m_sexratio_2015    f_m_sexratio_2016    f_m_sexratio_2017    f_m_sexratio_2018    f_m_sexratio_2019       pctblack_2014
nbr.val  15878.00000000000000 15875.00000000000000 15875.00000000000000 15875.00000000000000 15875.00000000000000  15880.000000000000
nbr.null     6.00000000000000     8.00000000000000     8.00000000000000    13.00000000000000    13.00000000000000    443.000000000000
nbr.na       4.00000000000000     7.00000000000000     7.00000000000000     7.00000000000000     7.00000000000000      2.000000000000
min          0.00000000000000     0.00000000000000     0.00000000000000     0.00000000000000     0.00000000000000      0.000000000000
max          8.75000000000000     4.59999990463257     4.59999990463257     5.64285707473755     5.64285707473755    158.730163574219
range        8.75000000000000     4.59999990463257     4.59999990463257     5.64285707473755     5.64285707473755    158.730163574219
sum      16896.88184746308252 16869.69917083112523 16869.69917083112523 16865.38445319235325 16865.38445319235325 390811.207653448975
median       1.05082643032074     1.04886412620544     1.04886412620544     1.04645872116089     1.04645872116089      9.810762405396
mean         1.06416940719631     1.06265821548543     1.06265821548543     1.06238642224834     1.06238642224834     24.610277560041
SE.mean      0.00164739319062     0.00158161522206     0.00158161522206     0.00164888146574     0.00164888146574      0.238751080306
CI.mean      0.00322907748665     0.00310014525298     0.00310014525298     0.00323199472124     0.00323199472124      0.467979189981
var          0.04309137286421     0.03971141903175     0.03971141903175     0.04316111014784     0.04316111014784    905.193004151507
std.dev      0.20758461615497     0.19927724163021     0.19927724163021     0.20775252139948     0.20775252139948     30.086425579512
coef.var     0.19506726537260     0.18752712652693     0.18752712652693     0.19555268878513     0.19555268878513      1.222514679329
               pctblack_2015       pctblack_2016       pctblack_2017       pctblack_2018       pctblack_2019 name_e.y
nbr.val   15878.000000000000  15877.000000000000  15877.000000000000  15876.000000000000  15876.000000000000       NA
nbr.null    441.000000000000    441.000000000000    441.000000000000    440.000000000000    440.000000000000       NA
nbr.na        4.000000000000      5.000000000000      5.000000000000      6.000000000000      6.000000000000       NA
min           0.000000000000      0.000000000000      0.000000000000      0.000000000000      0.000000000000       NA
max         100.000000000000    475.000000000000    475.000000000000   2926.666748046880   2926.666748046880       NA
range       100.000000000000    475.000000000000    475.000000000000   2926.666748046880   2926.666748046880       NA
sum      388176.544663697539 386277.494006421475 386277.494006421475 392213.735223986267 392213.735223986267       NA
median        9.688785076141      9.539068222046      9.539068222046      9.357086181641      9.357086181641       NA
mean         24.447445815827     24.329375449167     24.329375449167     24.704820812798     24.704820812798       NA
SE.mean       0.237663594302      0.242452138228      0.242452138228      0.308504653187      0.308504653187       NA
CI.mean       0.465847598575      0.475233690026      0.475233690026      0.604704113975      0.604704113975       NA
var         896.852698853476    933.298315461695    933.298315461695   1511.000221600844   1511.000221600844       NA
std.dev      29.947499041714     30.549931513208     30.549931513208     38.871586301576     38.871586301576       NA
coef.var      1.224974554288      1.255680877507      1.255680877507      1.573441337467      1.573441337467       NA
                 totalpop_2014          nhwhite_2014         nhblack_2014        hispanic_2014         totalpop_2015
nbr.val     15881.000000000000    15881.000000000000    15881.00000000000    15881.00000000000    15881.000000000000
nbr.null        1.000000000000      183.000000000000      582.00000000000      465.00000000000        3.000000000000
nbr.na          1.000000000000        1.000000000000        1.00000000000        1.00000000000        1.000000000000
min             0.000000000000        0.000000000000        0.00000000000        0.00000000000        0.000000000000
max         34898.000000000000    21825.000000000000    15756.00000000000    20633.00000000000    38137.000000000000
range       34898.000000000000    21825.000000000000    15756.00000000000    20633.00000000000    38137.000000000000
sum      64635537.000000000000 25664723.000000000000 13405366.00000000000 17963826.00000000000 65361050.000000000000
median       3777.000000000000     1271.000000000000      359.00000000000      529.00000000000     3825.000000000000
mean         4069.991625212518     1616.064668471759      844.11346892513     1131.15206850954     4115.675964989610
SE.mean        16.219358797119       12.089732841930        8.88057052101       11.34839395131       16.597403314841
CI.mean        31.791782243378       23.697247141455       17.40692512772       22.24413886054       32.532792361968
var       4177776.552259833552  2321193.007845433429  1252447.64505850105  2045251.18499713787  4374799.366909057833
std.dev      2043.960995777521     1523.546194851155     1119.12807357268     1430.12278668551     2091.602105303267
coef.var        0.502202752241        0.942750760272        1.32580288643        1.26430638859        0.508203785501
                 nhwhite_2015         nhblack_2015        hispanic_2015         totalpop_2016          nhwhite_2016         nhblack_2016
nbr.val     15881.00000000000    15881.00000000000    15881.00000000000    15881.000000000000    15881.000000000000    15881.00000000000
nbr.null      183.00000000000      563.00000000000      412.00000000000        3.000000000000      166.000000000000      526.00000000000
nbr.na          1.00000000000        1.00000000000        1.00000000000        1.000000000000        1.000000000000        1.00000000000
min             0.00000000000        0.00000000000        0.00000000000        0.000000000000        0.000000000000        0.00000000000
max         22598.00000000000    16234.00000000000    24793.00000000000    43074.000000000000    22655.000000000000    17123.00000000000
range       22598.00000000000    16234.00000000000    24793.00000000000    43074.000000000000    22655.000000000000    17123.00000000000
sum      25797922.00000000000 13449004.00000000000 18297418.00000000000 65943275.000000000000 25874506.000000000000 13508264.00000000000
median       1280.00000000000      363.00000000000      545.00000000000     3854.000000000000     1283.000000000000      371.00000000000
mean         1624.45198665071      846.86128077577     1152.15779862729     4152.337699137334     1629.274353000441      850.59278382973
SE.mean        12.17362496536        8.88445209946       11.51628877080       16.990564670707       12.239946258092        8.93211779488
CI.mean        23.86168521533       17.41453346157       22.57323174319       33.303433197317       23.991682468794       17.50796362908
var       2353518.85652643722  1253542.74051647028  2106216.14890155150  4584515.770020121709  2379232.412572038826  1267029.50815699156
std.dev      1534.11826679902     1119.61722946571     1451.28086492641     2141.148236348927     1542.476065477853     1125.62405276229
coef.var        0.94439126512        1.32207866256        1.25961987729        0.515648868538        0.946725800131        1.32334070328
                hispanic_2016         totalpop_2017          nhwhite_2017         nhblack_2017        hispanic_2017        totalpop_2018
nbr.val     15881.00000000000    15881.000000000000    15881.000000000000    15881.00000000000    15881.00000000000    15881.00000000000
nbr.null      384.00000000000        4.000000000000      159.000000000000      504.00000000000      352.00000000000        6.00000000000
nbr.na          1.00000000000        1.000000000000        1.000000000000        1.00000000000        1.00000000000        1.00000000000
min             0.00000000000        0.000000000000        0.000000000000        0.00000000000        0.00000000000        0.00000000000
max         27381.00000000000    47744.000000000000    23266.000000000000    16231.00000000000    28683.00000000000    51536.00000000000
range       27381.00000000000    47744.000000000000    23266.000000000000    16231.00000000000    28683.00000000000    51536.00000000000
sum      18563524.00000000000 66677745.000000000000 25956680.000000000000 13573472.00000000000 18915211.00000000000 67049655.00000000000
median        557.00000000000     3887.000000000000     1288.000000000000      378.00000000000      574.00000000000     3900.00000000000
mean         1168.91404823374     4198.586046218752     1634.448712297714      854.69882249229     1191.05919022732     4222.00459668787
SE.mean        11.66081915517       17.444861266276       12.340464738554        8.98067876616       11.84098538308       17.86105575325
CI.mean        22.85652768384       34.193906034183       24.188710087596       17.60314863878       23.20967391835       35.00969441807
var       2159414.26421132497  4832956.494626438245  2418470.958090438507  1280843.79927380220  2226658.09422929399  5066313.94172949903
std.dev      1469.49456079678     2198.398620502305     1555.143388273390     1131.74369857923     1492.19907995860     2250.84738303811
coef.var        1.25714509379        0.523604517402        0.951478854352        1.32414327573        1.25283368971        0.53312291152
                  nhwhite_2018         nhblack_2018        hispanic_2018         totalpop_2019          nhwhite_2019
nbr.val     15881.000000000000    15881.00000000000    15881.00000000000    15881.000000000000    15881.000000000000
nbr.null      166.000000000000      505.00000000000      334.00000000000        5.000000000000      148.000000000000
nbr.na          1.000000000000        1.00000000000        1.00000000000        1.000000000000        1.000000000000
min             0.000000000000        0.00000000000        0.00000000000        0.000000000000        0.000000000000
max         21710.000000000000    16279.00000000000    31451.00000000000    59947.000000000000    21763.000000000000
range       21710.000000000000    16279.00000000000    31451.00000000000    59947.000000000000    21763.000000000000
sum      25978464.000000000000 13574435.00000000000 19110921.00000000000 67399827.000000000000 26016973.000000000000
median       1282.000000000000      378.00000000000      582.00000000000     3907.000000000000     1277.000000000000
mean         1635.820414331591      854.75946099112     1203.38272149109     4244.054341666142     1638.245261633399
SE.mean        12.405157175057        8.97069503695       11.93330604647       18.340066758351       12.491624442396
CI.mean        24.315514598169       17.58357939756       23.39063288619       35.948610299816       24.485000246079
var       2443894.129585747607  1277997.58017260628  2261514.63978707651  5341702.171417074278  2478082.058293825015
std.dev      1563.295918751708     1130.48555062531     1503.83331516065     2311.212273119255     1574.192509921777
coef.var        0.955664756996        1.32257740595        1.24967168657        0.544576503281        0.960901610271
                 nhblack_2019        hispanic_2019         totalpop_2020          nhwhite_2020         nhblack_2020       hispanic_2020
nbr.val     15881.00000000000    15881.00000000000    13654.000000000000    13654.000000000000    13654.00000000000    13654.0000000000
nbr.null      491.00000000000      318.00000000000       10.000000000000      159.000000000000      483.00000000000      308.0000000000
nbr.na          1.00000000000        1.00000000000     2228.000000000000     2228.000000000000     2228.00000000000     2228.0000000000
min             0.00000000000        0.00000000000        0.000000000000        0.000000000000        0.00000000000        0.0000000000
max         16423.00000000000    34439.00000000000    19704.000000000000    11365.000000000000     7588.00000000000    11603.0000000000
range       16423.00000000000    34439.00000000000    19704.000000000000    11365.000000000000     7588.00000000000    11603.0000000000
sum      13570155.00000000000 19290751.00000000000 52957685.000000000000 19878783.000000000000 11002788.00000000000 15407723.0000000000
median        385.00000000000      594.00000000000     3697.000000000000     1170.500000000000      350.00000000000      559.5000000000
mean          854.48995655185     1214.70631572319     3878.547312142962     1455.894463160978      805.82891460378     1128.4402372931
SE.mean         8.97472808238       12.00443127609       14.617724882323       11.166218053878        8.95500968806       11.5509352246
CI.mean        17.59148462386       23.53004640066       28.652754423214       21.887325579696       17.55305257931       22.6414242308
var       1279146.96288715815  2288553.26613706117  2917557.783559390344  1702441.147507611196  1094944.27849882911  1821772.7237042137
std.dev      1130.99379436280     1512.79650519727     1708.086000047829     1304.776282551002     1046.39585172096     1349.7306115311
coef.var        1.32358933618        1.24540103695        0.440393235555        0.896202517123        1.29853351345        1.1961028745
         year stusab.y              Ages0_17             Ages18_34             Ages35_64            Ages65_69            Ages70_74
nbr.val    NA       NA    15881.000000000000    15881.000000000000    15881.000000000000   15881.000000000000   15881.000000000000
nbr.null   NA       NA       59.000000000000        9.000000000000       10.000000000000     167.000000000000     315.000000000000
nbr.na     NA       NA        1.000000000000        1.000000000000        1.000000000000       1.000000000000       1.000000000000
min        NA       NA        0.000000000000        0.000000000000        0.000000000000       0.000000000000       0.000000000000
max        NA       NA    10724.000000000000    11685.000000000000    13662.000000000000    1911.000000000000    1797.000000000000
range      NA       NA    10724.000000000000    11685.000000000000    13662.000000000000    1911.000000000000    1797.000000000000
sum        NA       NA 15139412.000000000000 18062238.000000000000 24256888.000000000000 2313346.000000000000 1661574.000000000000
median     NA       NA      827.000000000000      992.000000000000     1409.000000000000     125.000000000000      87.000000000000
mean       NA       NA      953.303444367483     1137.348907499528     1527.415653926075     145.667527233801     104.626534852969
SE.mean    NA       NA        5.251814445497        5.838500454496        6.489863328651       0.799759751812       0.634972106204
CI.mean    NA       NA       10.294151780126       11.444122878038       12.720867964917       1.567619792784       1.244617323261
var        NA       NA   438022.674477430293   541352.918495185440   668881.135596249020   10157.736306284287    6403.053651020967
std.dev    NA       NA      661.832814597033      735.766891410034      817.851536402695     100.785595728181      80.019083042865
coef.var   NA       NA        0.694251991333        0.646913965063        0.535447921003       0.691887873997       0.764806778274
                    Ages75_79           Ages80_84          Ages85Plus           PctAge0_17          PctAge18_34          PctAge35_64
nbr.val    15881.000000000000  15881.000000000000  15881.000000000000  15880.0000000000000  15880.0000000000000  15880.0000000000000
nbr.null     612.000000000000   1068.000000000000   1343.000000000000     58.0000000000000      8.0000000000000      9.0000000000000
nbr.na         1.000000000000      1.000000000000      1.000000000000      2.0000000000000      2.0000000000000      2.0000000000000
